date,V36612,V36613,V1160788296,V1038114416,v1146067261,v1154426989,v1146067262,v1146067263,v1154426990,V36634,V44201362,v1154426991,V36635,V36610,V36625,V36628,V36636,v1146067264,V1203435186,V1210798115,V36632,V1490410223,V1490410224,V36624
16/04/2003,11164,28437,,,,,,,,536,,,1019,41156,38845,895,586,,,,830,,,41156
23/04/2003,11195,28437,,,,,,,,471,,,1043,41146,38567,1205,520,,,,854,,,41146
30/04/2003,11240,28437,,,,,,,,640,,,1435,41751,38627,1193,1040,,,,891,,,41751
07/05/2003,11268,28437,,,,,,,,343,,,1096,41144,38701,1250,385,,,,807,,,41144
14/05/2003,11234,28806,,,,,,,,334,,,1129,41503,38812,1471,384,,,,835,,,41503
21/05/2003,11241,28806,,,,,,,,256,,,1156,41459,39108,1258,307,,,,786,,,41459
28/05/2003,11313,28806,,,,,,,,495,,,1726,42339,38882,2081,544,,,,832,,,42339
04/06/2003,11294,28425,,,,,,,,454,,,1194,41367,38989,1130,438,,,,810,,,41367
11/06/2003,11697,28425,,,,,,,,517,,,702,41341,38852,1064,567,,,,859,,,41341
18/06/2003,11701,28695,,,,,,,,302,,,713,41410,38846,1419,351,,,,794,,,41410
25/06/2003,11961,28695,,,,,,,,600,,,746,42002,39342,1170,649,,,,841,,,42002
02/07/2003,11932,28695,,,,,,,,847,,,1289,42763,40079,824,1047,,,,813,,,42763
09/07/2003,12334,28695,,,,,,,,771,,,838,42638,39671,979,1120,,,,868,,,42638
16/07/2003,12341,28954,,,,,,,,446,,,870,42612,39391,1880,497,,,,844,,,42612
23/07/2003,12248,28954,,,,,,,,315,,,909,42426,39325,1861,369,,,,870,,,42426
30/07/2003,12261,28954,,,,,,,,383,,,939,42537,39832,1266,533,,,,905,,,42537
06/08/2003,12338,28954,,,,,,,,352,,,967,42611,40203,1162,402,,,,844,,,42611
13/08/2003,12378,29321,,,,,,,,242,,,992,42933,39669,2099,293,,,,872,,,42933
20/08/2003,12273,29321,,,,,,,,520,,,1037,43151,39761,1975,571,,,,844,,,43151
27/08/2003,12287,29321,,,,,,,,564,,,1054,43225,40058,1645,615,,,,907,,,43225
03/09/2003,12369,28211,,,,,,,,314,,,1365,42258,40477,537,365,,,,879,,,42258
10/09/2003,12416,28211,,,,,,,,621,,,1395,42643,39861,1232,668,,,,882,,,42643
17/09/2003,12348,28211,,,,,,,,471,,,1420,42450,39554,1535,520,,,,840,,,42450
24/09/2003,12379,28460,,,,,,,,361,,,905,42105,39543,1282,411,,,,870,,,42105
01/10/2003,12481,28339,,,,,,,,645,,,933,42398,39889,842,845,,,,822,,,42398
08/10/2003,12518,28339,,,,,,,,359,,,958,42175,40035,890,410,,,,840,,,42175
15/10/2003,12677,28339,,,,,,,,614,,,988,42618,40131,1024,664,,,,799,,,42618
22/10/2003,12707,28697,,,,,,,,340,,,1025,42768,39694,1841,389,,,,845,,,42768
29/10/2003,12795,28697,,,,,,,,367,,,1051,42910,39841,1724,467,,,,878,,,42910
05/11/2003,12766,28697,,,,,,,,59,,,1083,42606,39989,1656,109,,,,852,,,42606
12/11/2003,12846,28697,,,,,,,,11,,,1115,42669,40196,1523,61,,,,889,,,42669
19/11/2003,12862,28697,,,,,,,,0,,,1147,42707,39718,2109,50,,,,829,,,42707
26/11/2003,13168,28697,,,,,,,,9,,,1177,43052,39725,2403,58,,,,866,,,43052
03/12/2003,13126,28316,,,,,,,,6,,,640,42089,40095,1125,56,,,,812,,,42089
10/12/2003,13080,28316,,,,,,,,9,,,1440,42845,40209,1733,59,,,,844,,,42845
17/12/2003,13109,28316,,,,,,,,0,,,2403,43829,40743,2206,50,,,,830,,,43829
24/12/2003,12804,28665,,,,,,,,0,,,2882,44351,42552,888,50,,,,861,,,44351
31/12/2003,12511,28665,,,,,,,,0,,,2942,44118,42191,533,500,,,,894,,,44118
07/01/2004,12237,28665,,,,,,,,0,,,1497,42398,40688,1022,49,,,,638,,,42398
14/01/2004,12248,28665,,,,,,,,0,,,828,41741,39670,1383,50,,,,638,,,41741
21/01/2004,11743,28912,,,,,,,,0,,,863,41518,39349,1447,50,,,,673,,,41518
28/01/2004,11763,28912,,,,,,,,0,,,901,41576,39387,1413,50,,,,725,,,41576
04/02/2004,11576,28735,,,,,,,,0,,,926,41236,39517,877,50,,,,792,,,41236
11/02/2004,11609,29090,,,,,,,,0,,,958,41657,39280,1536,50,,,,792,,,41657
